organism,12C,13C,GC,shift,M_light,M_HeavyMax,M_Lab,EAF,lowest_taxonomy
day7_DO_0_12C_virus_enriched_000000008246,1.6983081497855224,1.6932477554729144,0.336,-0.005060394312607963,307.85765599999996,317.66464732479994,306.9403424184147,-0.09249728691604954,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008247,1.695660152857648,1.699210782204764,0.47350000000000003,0.003550629347115919,307.92585599999995,317.66427219729997,308.5706376676041,0.06547436749648902,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008250,1.6959901585989519,1.697771859742978,0.3818,0.0017817011440262043,307.8803728,317.66452237323995,308.2038126558622,0.03269018764017077,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008256,1.7018571046341524,1.7035380239424638,0.5104,0.0016809193083113794,307.9441584,317.66417152672,308.24831394885706,0.030943957390346975,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008260,1.708259496791435,1.7085544153159704,0.62,0.00029491852453533696,307.99852,317.66387251599997,308.05169369477414,0.0054403407473720316,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008262,1.697841118546942,1.6950129488783379,0.3589,-0.002828169668604108,307.86901439999997,317.66458484901995,307.3561832528934,-0.05177160440067866,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008263,1.6961548364218002,1.697170751566834,0.38939999999999997,0.0010159151450337411,307.8841424,317.66450163892,308.06855018899626,0.018645387591153684,Unclassified
day7_DO_0_12C_virus_enriched_000000008267,1.696335765407441,1.6974969928585728,0.381,0.0011612274511318965,307.879976,317.66452455579997,308.09073538329886,0.02130066137364175,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008271,1.6974129783503633,1.6951129027139966,0.35840000000000005,-0.002300075636366694,307.86876639999997,317.66458621311995,307.4515895209336,-0.042113991456361466,Unclassified
day7_DO_0_12C_virus_enriched_000000008272,1.69863148369864,1.6940859500439296,0.3342,-0.004545533654710443,307.8567632,317.66465223555997,307.0329392620916,-0.08306265818207735,Autographiviridae
day7_DO_0_12C_virus_enriched_000000008273,1.6949578589907204,1.6984917017412002,0.4261,0.003533842750479854,307.9023456,317.66440151398,308.54429576181826,0.06502898624740383,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008283,1.705778429341784,1.7068832806520773,0.5589,0.0011048513102933644,307.96821439999997,317.66403920901996,308.1676887744882,0.020344607426167168,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008284,1.6962626149060056,1.696893842900465,0.4127,0.0006312279944593602,307.89569919999997,317.66443807186,308.0102760249567,0.011598591277101993,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008287,1.6972795422138796,1.695575905253797,0.36460000000000004,-0.0017036369600824663,307.8718416,317.66456929827996,307.56281657773746,-0.031205915619460532,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008296,1.6997826003089571,1.7031654659815054,0.5124,0.0033828656725483075,307.9451504,317.66416607032,308.55801529114933,0.06235760439035515,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008302,1.6964307770114018,1.6970809245470273,0.3721,0.0006501475356255337,307.87556159999997,317.66454883677994,307.99355317405417,0.011919559186642992,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008304,1.6966418706750699,1.6960904323259842,0.3649,-0.0005514383490856645,307.87199039999996,317.66456847981993,307.7719266063083,-0.010104780476454462,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008314,1.6979876288649618,1.6935926410490527,0.3197,-0.004394987815909079,307.84957119999996,317.66469179445994,307.05274848377013,-0.08028104715293487,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008318,1.6980954285184595,1.6943299578152715,0.3472,-0.003765470703188001,307.86321119999997,317.66461676895995,307.18053466551663,-0.06887689758363229,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008323,1.697491878908458,1.6947315619670609,0.3833,-0.002760316941397223,307.8811168,317.66451828094,307.38046670959375,-0.05060476178470509,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008328,1.7054287972095734,1.704897866708938,0.43829999999999997,-0.0005309305006353515,307.9083968,317.66436822994,307.812539406522,-0.009716325551942358,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008329,1.6980613099060968,1.6938352075254635,0.3699,-0.0042261023806333675,307.87447039999995,317.6645548388199,307.1082383301075,-0.07739641583383064,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008335,1.6977510797978945,1.6952202502710132,0.35359999999999997,-0.0025308295268813286,307.8663856,317.66459930848,307.4074506310978,-0.046318149979363565,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008336,1.6987445692790966,1.6937036349255443,0.3232,-0.00504093435355224,307.85130719999995,317.66468224575993,306.93777478417064,-0.0920560905851892,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008343,1.6987291716716553,1.6945106439282194,0.2892,-0.004218527743435896,307.83444319999995,317.66477500455994,307.06998459136463,-0.0769011369437355,
day7_DO_0_12C_virus_enriched_000000008344,1.698624024464219,1.693471688739724,0.2805,-0.005152335724494916,307.830128,317.6647987399,306.89640509091157,-0.09388693291459085,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008349,1.6965242907852183,1.7000987308122164,0.4656,0.003574440026998138,307.9219376,317.66429375008,308.5707043196553,0.06585238723470717,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008351,1.6984361974135767,1.6931317898296088,0.3265,-0.005304407583967885,307.852944,317.66467324269996,306.8914845743311,-0.09690191685187463,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008353,1.6990056495595696,1.693363688309504,0.3344,-0.0056419612500655525,307.85686239999995,317.66465168991994,306.8345488552052,-0.10307656796425614,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008354,1.7055381333045194,1.7080378930537627,0.47729999999999995,0.0024997597492433243,307.9277408,317.66426183014,308.37906191507574,0.0458383322469596,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008358,1.6983013491840755,1.6941188200503858,0.33149999999999996,-0.004182529133689661,307.85542399999997,317.66465960169995,307.09724625936343,-0.07643333791004037,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008365,1.6959071126134866,1.6998227990740256,0.45630000000000004,0.00391568646053897,307.91732479999996,317.66431912234,308.62827629652776,0.07213004805727659,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008369,1.6976791214306854,1.6957811097942537,0.3653,-0.0018980116364317734,307.87218879999995,317.6645673885399,307.52798653615656,-0.03475941740029889,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008371,1.6971643258647031,1.6968904817083863,0.38049999999999995,-0.0002738441563168159,307.879728,317.66452591990003,307.8300503918413,-0.005020601813686362,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008372,1.6990873643129338,1.692841541576105,0.3306,-0.006245822736828943,307.8549776,317.66466205707997,306.7233067635698,-0.11408066605411815,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008374,1.6978738082662235,1.6948216231308315,0.3336,-0.0030521851353919605,307.8564656,317.66465387247996,307.3030470104888,-0.055797136465246824,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008378,1.6983167599826432,1.6938063482836192,0.3565,-0.004510411699023997,307.867824,317.66459139669996,307.0501846362238,-0.08253268171063216,
day7_DO_0_12C_virus_enriched_000000008379,1.6981711409100368,1.694530577216736,0.34619999999999995,-0.003640563693300791,307.86271519999997,317.66461949715995,307.20271468740293,-0.06658567042834668,Unclassified
day7_DO_0_12C_virus_enriched_000000008381,1.6977977040662393,1.6952336550125109,0.3615,-0.0025640490537284233,307.870304,317.66457775569995,307.4053519272344,-0.04694430474043544,Unclassified
day7_DO_0_12C_virus_enriched_000000008385,1.6984019431499175,1.693615665248395,0.3356,-0.00478627790152264,307.8574576,317.66464841607996,306.9898824349616,-0.08748013570797304,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008389,1.6987737565977556,1.7024843632259077,0.4864,0.0037106066281520356,307.9322544,317.66423700352,308.60486631183386,0.06834554205502556,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008391,1.7030448840725616,1.7043746901175025,0.5186999999999999,0.0013298060449409288,307.94827519999996,317.66414888265996,308.188733617579,0.02447400738813472,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008394,1.6979849945685024,1.693364850149907,0.3396,-0.004620144418595373,307.85944159999997,317.66463750327995,307.0217692499086,-0.08448213239963971,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008399,1.6957292329077895,1.6977701151223632,0.4518,0.0020408822145736583,307.91509279999997,317.66433139924,308.2856817031686,0.03758968387653082,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008400,1.7080039268457239,1.7074896593671525,0.3257,-0.0005142674785714174,307.85254719999995,317.66467542525993,307.7598550517373,-0.009341716742629553,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008404,1.6983564185778757,1.6946260084951077,0.35200000000000004,-0.0037304100827679765,307.865592,317.66460367359997,307.18937062740036,-0.06824228808256709,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008405,1.6979392187534013,1.6955806615706492,0.35200000000000004,-0.002358557182752019,307.865592,317.66460367359997,307.4379450057413,-0.04315688702303644,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008410,1.6983764543763438,1.693481208163326,0.3181,-0.004895246213017845,307.84877759999995,317.66469615957993,306.96146221191543,-0.08939104795461841,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008411,1.6971823239545447,1.6960478874206748,0.3738,-0.0011344365338699092,307.8764048,317.66454419883996,307.67061297870185,-0.02079097838478752,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008425,1.6949272308158747,1.6991583362781078,0.3924,0.004231105462233042,307.88563039999997,317.66449345432,308.6542159468269,0.07772322471185616,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008426,1.6986281174888413,1.6940326104028214,0.316,-0.004595507086019968,307.847736,317.6647018888,307.0148777436003,-0.08389590734454648,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008430,1.6989637724694062,1.6954093594785626,0.4058,-0.0035544129908435806,307.8922768,317.66445689644,307.2481333955484,-0.06518355823242139,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008438,1.6980386579664684,1.69444623602459,0.3206,-0.0035924219418783654,307.8500176,317.66468933908,307.1987207918588,-0.06562210129928855,Crassvirales
day7_DO_0_12C_virus_enriched_000000008439,1.6961457857520652,1.6974577825314998,0.3981,0.00131199677943461,307.8884576,317.66447790358,308.1266144071503,0.02409061384941074,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008445,1.7020793856733316,1.7040474615278247,0.41869999999999996,0.001968075854493101,307.89867519999996,317.66442170266,308.254691466569,0.03605050532836014,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008451,1.6962060592478903,1.7001431524120605,0.4913,0.003937093164170236,307.93468479999996,317.66422363533997,308.64943731248337,0.07264578092119509,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008452,1.7055088175973367,1.7027882552272642,0.5661999999999999,-0.0027205623700725656,307.9718352,317.66401929316,307.4805703192545,-0.05012345809816511,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008457,1.6951835249509477,1.698680555656984,0.4343,0.0034970307060362416,307.9064128,317.66437914274,308.54159958909895,0.06437082910766294,Herelleviridae
day7_DO_0_12C_virus_enriched_000000008459,1.695116276873469,1.6989369798679304,0.4303,0.0038207029944612447,307.90442879999995,317.66439005553997,308.59842919936716,0.07031671744800788,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008469,1.6966418680377293,1.696649751822411,0.3688,7.883784681750328e-06,307.8739248,317.66455783984,307.87535539756925,0.00014449528352357242,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008472,1.7005258042462077,1.695923107537395,0.3185,-0.004602696708812637,307.848976,317.6646950683,307.0157422642293,-0.08394439182685316,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008473,1.695162193729356,1.6989362048875523,0.44380000000000003,0.003774011158196311,307.9111248,317.66435322484,308.596640336523,0.06950497129079493,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008483,1.6949599152821802,1.6966877949028931,0.4233,0.0017278796207129687,307.90095679999996,317.66440915294,308.21483784441637,0.03179132579846494,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008484,1.6984273710167512,1.6931730975542056,0.3114,-0.005254273462545589,307.8454544,317.66471443852,306.89310034046144,-0.09591060662999479,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008485,1.6988587860105637,1.6931775517490244,0.3392,-0.005681234261539325,307.8592432,317.66463859455996,306.82971649972217,-0.10382918983617406,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008496,1.6987580942496276,1.693857184774564,0.322,-0.004900909475063608,307.850712,317.66468551959997,306.9625640780251,-0.08949265324825377,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008497,1.6964675427740135,1.696329793521651,0.3689,-0.00013774925236242908,307.87397439999995,317.6645575670199,307.84897574324634,-0.0025249633253185888,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008499,1.6979130489550742,1.694795963595995,0.33509999999999995,-0.0031170853590791747,307.8572096,317.66464978017996,307.2920350751197,-0.056986747691989845,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008502,1.6988176919997446,1.6931663275779523,0.30510000000000004,-0.005651364421792371,307.84232959999997,317.66473162617996,306.8182472648465,-0.1031012975847347,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008506,1.6947422105372185,1.6989044448461508,0.43450000000000005,0.0041622343089322555,307.90651199999996,317.6643785971,308.6627208441662,0.07663617805178581,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008507,1.698275187247821,1.693161064448988,0.3116,-0.005114122798832943,307.84555359999996,317.66471389287994,306.91851893800475,-0.09336166429367845,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008508,1.695968809147626,1.6976532489573555,0.41159999999999997,0.0016844398097295432,307.89515359999996,317.66444107288,308.2009557180279,0.030954554753066944,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008513,1.7048082585847426,1.705018192198087,0.5817,0.00020993361334431526,307.97952319999996,317.66397700605995,308.0174484351787,0.003872577452603424,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008514,1.6992080729132057,1.6927239200389739,0.2661,-0.006484152874231874,307.8229856,317.66483802598,306.6483376397823,-0.11802604166097713,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008518,1.6992371721239685,1.6932488409426618,0.3028,-0.005988331181306705,307.8411888,317.66473790104,306.7563167056135,-0.10920866039671306,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008521,1.7013057885945164,1.702446752159079,0.5046,0.0011409635645625027,307.94128159999997,317.66418735028,308.1477993140321,0.02100429915584578,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008528,1.6971250275422136,1.7007590704073747,0.4925,0.0036340428651611134,307.93528,317.6642203615,308.5946598270926,0.0670219527132632,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008536,1.697626448357931,1.695308166511041,0.3626,-0.002318281846890091,307.8708496,317.66457475467996,307.45042059307406,-0.04245137110680751,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008543,1.6970177025540258,1.7012658850263673,0.4753,0.0042481824723414885,307.9267488,317.66426728654,308.697588735876,0.07828217314145118,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008544,1.6959722915134563,1.6975501576734726,0.401,0.0015778661600163169,307.88989599999996,317.6644699918,308.1763446939676,0.028979839099878217,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008547,1.696894201413814,1.700546032861668,0.456,0.0036518314478539704,307.917176,317.6643199408,308.57983465350605,0.06722943416563225,Unclassified
day7_DO_0_12C_virus_enriched_000000008548,1.6989455331791627,1.696899295080788,0.408,-0.0020462380983747863,307.89336799999995,317.6644508944,307.52253613544946,-0.037530237176399764,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008552,1.698630967269909,1.6929905133701926,0.31170000000000003,-0.005640453899716347,307.84560319999997,317.66471362005996,306.8233747309931,-0.10294915584803796,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008554,1.6967862392945414,1.6962042534777702,0.42810000000000004,-0.0005819858167712688,307.9033376,317.66439605758,307.79772890795033,-0.010699160738212034,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008561,1.6981864466137369,1.6935046189223808,0.32899999999999996,-0.004681827691356055,307.854184,317.66466642219996,307.005443129158,-0.08555230477773959,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008565,1.7058528426369457,1.7061268665693154,0.5710999999999999,0.0002740239323697491,307.97426559999997,317.66400592497996,308.02373781543326,0.005048893180702727,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008567,1.6978750908130753,1.6960586995897817,0.3147,-0.0018163912232935786,307.84709119999997,317.66470543545995,307.5177555747837,-0.033172615185044434,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008570,1.6998514203454935,1.7026462973422525,0.5095000000000001,0.002794876996758955,307.94371199999995,317.66417398209995,308.4500296620403,0.05150900173437883,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008572,1.6979908383443876,1.6952839579844559,0.38280000000000003,-0.002706880359931718,307.8808688,317.66451964503995,307.3900553879759,-0.049609224522489295,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008574,1.6986716239540949,1.693654411418171,0.2949,-0.0050172125359237985,307.83727039999997,317.66475945381995,306.92803933362103,-0.09149106000515836,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008576,1.6962830221522684,1.7006913358575453,0.506,0.004408313705276834,307.94197599999995,317.66418353079996,308.74225803755076,0.08140013849214175,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008580,1.6969149725906094,1.7008433899500346,0.4546,0.003928417359425174,307.9164816,317.66432376028,308.62931899675175,0.07231509299925473,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008581,1.6958741457557054,1.6976585139559717,0.44920000000000004,0.0017843682002662842,307.91380319999996,317.66433849256,308.2377845521706,0.03285780265991294,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008582,1.695678361551632,1.6981583067872066,0.4522,0.0024799452355745988,307.91529119999996,317.66433030796,308.3656201519324,0.04567883491680615,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008586,1.705143763961244,1.7052528829913267,0.5499,0.00010911903008281598,307.9637504,317.66406376282,307.983458243089,0.0020090941708866424,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008588,1.6977330693161532,1.6953666278472603,0.4264,-0.002366441468892866,307.90249439999997,317.66440069552,307.4733143102128,-0.04347623160394345,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008590,1.6981560135119145,1.6947868465325857,0.3458,-0.0033691669793287637,307.8625168,317.66462058843996,307.25171295304926,-0.061621097478122173,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008594,1.696040325266924,1.7000121373736938,0.4828,0.003971812106769779,307.93046879999997,317.66424682504,308.6515848877502,0.07326064000847024,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008595,1.6949858488738392,1.6986795154636916,0.42869999999999997,0.0036936665898523735,307.9036352,317.66439442066,308.57461034176174,0.06797822070646506,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008600,1.6969270621129835,1.6958010172708247,0.38520000000000004,-0.0011260448421588354,307.88205919999996,317.66451309736,307.6777551892408,-0.02065266233718458,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008601,1.6990121895667323,1.693051319530915,0.303,-0.005960870035817356,307.84128799999996,317.66473735539995,306.76124753843357,-0.10872338797746382,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008602,1.6949717111031903,1.6987504107145988,0.4512,0.0037786996114084204,307.91479519999996,317.66433303616,308.6012476695883,0.069626314049398,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008606,1.6978087608838868,1.6953238071792684,0.36619999999999997,-0.00248495370461832,307.8726352,317.66456493315997,307.42202541224475,-0.04550711404550419,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008608,1.6985030111980846,1.6935222502451261,0.3393,-0.004980760952958407,307.8592928,317.66463832174,306.9565133910297,-0.09104701351739541,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008609,1.699768835527163,1.6936790315405428,0.3164,-0.006089803986620179,307.8479344,317.66470079751997,306.7449999662124,-0.11110361785389161,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008610,1.6974281027725842,1.6955306473161609,0.3576,-0.0018974554564232804,307.8683696,317.66458839567997,307.5242215817107,-0.03474031552779091,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008611,1.7033146446135077,1.704496633860302,0.5590999999999999,0.0011819892467943571,307.9683136,317.66403866338,308.1820235191742,0.021796730275106497,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008613,1.6947426902164051,1.698789309532292,0.447,0.00404661931588679,307.912712,317.6643444946,308.6479301161065,0.07455655554913225,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008614,1.6954750463207944,1.697974064463419,0.43810000000000004,0.002499018142624543,307.90829759999997,317.66436877558,308.36213407706094,0.04600143728811552,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008637,1.6983953862435925,1.7023769881345068,0.5039,0.0039816018909142326,307.94093439999995,317.66418926001995,308.66285004851613,0.07342124565027013,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008638,1.6975961161001925,1.6958114254455774,0.3843,-0.001784690654615062,307.88161279999997,317.66451555274,307.55793543535435,-0.03271836213096332,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008639,1.6957801247422701,1.6980009555378826,0.44329999999999997,0.0022208307956124163,307.9108768,317.66435458894,308.31412362871566,0.040884474800949436,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008643,1.6987736168090972,1.6930719568409214,0.324,-0.005701659968175843,307.851704,317.66468006319997,306.81844935119716,-0.10412465857356795,Unclassified
day7_DO_0_12C_virus_enriched_000000008656,1.6948849504994326,1.6985411475290424,0.40990000000000004,0.0036561970296098423,307.8943104,317.66444571082,308.5584984103936,0.06722602227552484,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008658,1.6966250550951114,1.6963697803264703,0.4003,-0.00025527476864106724,307.8895488,317.66447190154,307.8432236363459,-0.004686521077701097,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008659,1.7067810669907053,1.7066813019472822,0.5629,-9.976504342312786e-05,307.97019839999996,317.66402829621995,307.9521968760725,-0.0018363727488165714,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008668,1.6990135406719165,1.6934127743593868,0.3323,-0.005600766312529704,307.85582079999995,317.6646574191399,306.8409798531933,-0.10231220462475395,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008670,1.698821781365189,1.694059489563303,0.3207,-0.004762291801885921,307.85006719999996,317.66468906625994,306.98707387879443,-0.08695225004707116,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008674,1.6992375399298778,1.6935577542120657,0.3243,-0.005679785717812136,307.85185279999996,317.66467924473994,306.8228427200981,-0.10369849971881709,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008675,1.695546662077371,1.6986904932688653,0.4257,0.0031438311914944173,307.9021472,317.66440260526,308.4730500220488,0.057830771482181596,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008676,1.6976397648252433,1.6953313074423808,0.34409999999999996,-0.00230845738286245,307.86167359999996,317.66462522637994,307.4430420575211,-0.04223009420105675,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008681,1.6977510046971729,1.6950006409497482,0.3385,-0.0027503637474246556,307.85889599999996,317.66464050429994,307.36016329741994,-0.050296091234161865,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008683,1.6980113001470813,1.6951300336103632,0.3532,-0.0028812665367181634,307.86618719999996,317.66460039975993,307.3437851742363,-0.05272250838261794,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008685,1.6969668999829808,1.6961622358664128,0.384,-0.000804664116567988,307.881464,317.66451637119997,307.7354734292707,-0.014756976642121545,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008692,1.6976109078397759,1.6957821421922734,0.3735,-0.0018287656475024505,307.87625599999996,317.66454501729993,307.54459371033494,-0.03350705606199758,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008697,1.707129777435654,1.707453159207517,0.618,0.0003233817718630849,307.997528,317.6638779724,308.0558720038657,0.0059687127205187655,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008698,1.699152390777034,1.6928546990646207,0.31010000000000004,-0.006297691712413345,307.84480959999996,317.66471798517995,306.7038220601827,-0.11490010552967662,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008699,1.698412564382598,1.693245634974595,0.3803,-0.005166929408003007,307.8796288,317.66452646554,306.9429940025825,-0.0946587929806381,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008702,1.6969986455328057,1.6958347006734522,0.37450000000000006,-0.0011639448593534496,307.87675199999995,317.6645422890999,307.6655841456542,-0.02133487552297098,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008708,1.6982548380673974,1.6931913117280084,0.32909999999999995,-0.005063526339389002,307.8542336,317.66466614937997,306.93633365613766,-0.09252394654469241,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008713,1.6975494963101385,1.6951394902643782,0.35619999999999996,-0.00241000604576036,307.86767519999995,317.6645922151599,307.43059636363085,-0.044118151805768765,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008715,1.6989107834936445,1.6929277025346354,0.2928,-0.005983080959009124,307.83622879999996,317.66476518303995,306.75211708741256,-0.10907673978093087,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008723,1.6986707230801097,1.6933594078965792,0.2876,-0.005311315183530452,307.8336496,317.66477936968,306.87113137035897,-0.09681719514859277,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008727,1.6985907214326736,1.6940999267882955,0.34759999999999996,-0.004490794644378182,307.86340959999995,317.66461567767993,307.0494693531902,-0.08212208454833791,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008730,1.69805847496474,1.6942693151537478,0.34869999999999995,-0.0037891598109922597,307.86395519999996,317.66461267665994,307.17696724081253,-0.06931717835224636,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008732,1.698291946520234,1.6943031298439148,0.37829999999999997,-0.003988816676319118,307.8786368,317.66453192194,307.15551528766724,-0.07307312601934306,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008733,1.7003356375448675,1.6964976689642852,0.36460000000000004,-0.003837968580582274,307.8718416,317.66456929827996,307.17691853374413,-0.0701746104856677,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008738,1.7054229297414067,1.7056519066227345,0.5421,0.00022897688132772487,307.95988159999996,317.66408504277996,308.0012295214059,0.004213478200405405,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008743,1.6978587677041412,1.6936126527078015,0.2651,-0.004246114996339756,307.8224896,317.66484075418,307.0526672130245,-0.07734613962098999,Crassvirales
day7_DO_0_12C_virus_enriched_000000008744,1.698390449971102,1.693199194034528,0.3289,-0.005191255936574102,307.85413439999996,317.66466669501995,306.9131554850337,-0.094849333222465,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008745,1.696830940778554,1.7008227399959917,0.4728,0.0039917992174376415,307.9255088,317.66427410704,308.6499043632333,0.07355612524785816,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008754,1.69661380457992,1.6970402612618112,0.3826,0.00042645668189122965,307.88076959999995,317.6645201906799,307.9581577546096,0.007821968803092542,Caudoviricetes
day7_DO_0_12C_virus_enriched_000000008755,1.7045382349197815,1.704916266090844,0.5455,0.00037803117106238737,307.961568,317.6640757669,308.0298674783034,0.00696113969545898,Caudoviricetes
